Commodity,Weights,Year,Value
Distillers grain,U.S. markets (U.S. export weights),2018,106.3903666666667
Feeds and fodders,U.S. markets (U.S. export weights),2018,103.979925
Fresh and processed fruit,U.S. markets (U.S. export weights),2018,102.1226883333333
Fresh and processed vegetables,U.S. markets (U.S. export weights),2018,102.0869866666667
Hides and skins,U.S. markets (U.S. export weights),2018,103.7488441666667
Intermediates,U.S. markets (U.S. export weights),2018,104.1442666666667
Juices and beverages,U.S. markets (U.S. export weights),2018,101.8301733333333
Pork and pork products,U.S. markets (U.S. export weights),2018,102.4178708333333
Poultry meat and products,U.S. markets (U.S. export weights),2018,104.6427083333334
Prepared food,U.S. markets (U.S. export weights),2018,103.0055225
Rice,U.S. markets (U.S. export weights),2018,103.2719216666667
Soybean and vegetable oil,U.S. markets (U.S. export weights),2018,104.455875
Soybeans,U.S. markets (U.S. export weights),2018,105.1659583333333
Soymeal,U.S. markets (U.S. export weights),2018,105.264975
Tobacco,U.S. markets (U.S. export weights),2018,104.7509416666667
Tree nuts,U.S. markets (U.S. export weights),2018,100.9485508333333
U.S. agricultural exports to the world,U.S. markets (U.S. export weights),2018,103.5785858333333
U.S. merchandise exports to the world,U.S. markets (U.S. export weights),2018,103.3790925
Wheat,U.S. markets (U.S. export weights),2018,103.6888583333333
Wine and beer,U.S. markets (U.S. export weights),2018,103.4712291666667
Agricultural related products,U.S. suppliers (U.S. import weights),2018,102.8660408333333
Consumer oriented,U.S. suppliers (U.S. import weights),2018,103.9758966666666
Chocolate and cocoa products,U.S. suppliers (U.S. import weights),2018,101.9855108333333
Beef and beef products,U.S. suppliers (U.S. import weights),2018,103.2533358333333
Bulk,U.S. suppliers (U.S. import weights),2018,102.2796366666667
Cocoa beans,U.S. suppliers (U.S. import weights),2018,98.71092750000001
Cocoa paste and  butter,U.S. suppliers (U.S. import weights),2018,99.77761333333332
"Coffee, unroasted",U.S. suppliers (U.S. import weights),2018,100.6676391666667
Distilled spirits,U.S. suppliers (U.S. import weights),2018,104.0787525
Fish products,U.S. suppliers (U.S. import weights),2018,102.0603883333333
Forest products,U.S. suppliers (U.S. import weights),2018,102.2956658333333
Fresh and processed fruit,U.S. suppliers (U.S. import weights),2018,105.1965
Fresh and processed vegetables,U.S. suppliers (U.S. import weights),2018,107.3144083333333
Intermediates,U.S. suppliers (U.S. import weights),2018,102.4549925
Live animals,U.S. suppliers (U.S. import weights),2018,103.9140416666667
Oils (example soybean),U.S. suppliers (U.S. import weights),2018,102.7181333333333
Prepared and snack foods,U.S. suppliers (U.S. import weights),2018,103.1518358333333
Raw beet and cane sugar,U.S. suppliers (U.S. import weights),2018,105.7358833333333
Rubber and allied products,U.S. suppliers (U.S. import weights),2018,100.5785016666667
"Sugars, sweeteners, beverage bases",U.S. suppliers (U.S. import weights),2018,105.7814833333333
U.S. total agricultural imports,U.S. suppliers (U.S. import weights),2018,103.1376141666667
Wine and beer,U.S. suppliers (U.S. import weights),2018,102.6473958333333
Bulk,U.S. competitors (country export weights),2019,105.872825
Consumer oriented,U.S. competitors (country export weights),2019,104.563375
Intermediates,U.S. competitors (country export weights),2019,104.8053333333333
Beef and beef products,U.S. competitors (country export weights),2019,104.93735
Competitor agricultural exports to the world,U.S. competitors (country export weights),2019,106.0525416666667
Competitor merchandise exports to the world,U.S. competitors (country export weights),2019,104.9238583333333
Corn,U.S. competitors (country export weights),2019,108.0640083333333
Cotton,U.S. competitors (country export weights),2019,106.3345833333333
Dairy products,U.S. competitors (country export weights),2019,103.97165
Feeds and fodders,U.S. competitors (country export weights),2019,104.583825
Fresh and processed fruit,U.S. competitors (country export weights),2019,105.1514166666667
Fresh and processed vegetables,U.S. competitors (country export weights),2019,104.24305
Hides and skins,U.S. competitors (country export weights),2019,105.422375
Juices and beverages,U.S. competitors (country export weights),2019,104.6136333333333
Pork and pork products,U.S. competitors (country export weights),2019,103.5785333333333
Poultry meat and products,U.S. competitors (country export weights),2019,104.122975
Prepared food,U.S. competitors (country export weights),2019,104.9203166666667
Rice,U.S. competitors (country export weights),2019,104.8229666666667
Soybean and vegetable  oil,U.S. competitors (country export weights),2019,104.626775
Soybeans,U.S. competitors (country export weights),2019,106.3012333333333
Soymeal,U.S. competitors (country export weights),2019,108.4365083333333
Tobacco,U.S. competitors (country export weights),2019,106.4424333333333
Tree nuts,U.S. competitors (country export weights),2019,104.4531333333333
Wheat,U.S. competitors (country export weights),2019,105.0472666666667
Wine and beer,U.S. competitors (country export weights),2019,104.9903666666666
Agricultural related,U.S. markets (U.S. export weights),2019,106.1971333333333
Beef and beef products,U.S. markets (U.S. export weights),2019,103.097
Bulk,U.S. markets (U.S. export weights),2019,107.198125
Consumer oriented,U.S. markets (U.S. export weights),2019,104.768875
Corn,U.S. markets (U.S. export weights),2019,104.67675
Cotton,U.S. markets (U.S. export weights),2019,111.3702416666666
Dairy products,U.S. markets (U.S. export weights),2019,106.8587666666667
Distillers grain,U.S. markets (U.S. export weights),2019,109.09375
Feeds and fodders,U.S. markets (U.S. export weights),2019,106.4704833333333
Fresh and processed fruit,U.S. markets (U.S. export weights),2019,104.48535
Fresh and processed vegetables,U.S. markets (U.S. export weights),2019,104.2691666666667
Hides and skins,U.S. markets (U.S. export weights),2019,107.7911583333333
Intermediates,U.S. markets (U.S. export weights),2019,106.5389333333334
Juices and beverages,U.S. markets (U.S. export weights),2019,104.3514333333333
Pork and pork products,U.S. markets (U.S. export weights),2019,103.7496166666667
Poultry meat and products,U.S. markets (U.S. export weights),2019,105.9023333333333
Prepared food,U.S. markets (U.S. export weights),2019,105.3843083333333
Rice,U.S. markets (U.S. export weights),2019,105.5035666666667
Soybean and vegetable oil,U.S. markets (U.S. export weights),2019,106.8897916666667
Soybeans,U.S. markets (U.S. export weights),2019,108.3349666666667
Soymeal,U.S. markets (U.S. export weights),2019,106.2694833333333
Tobacco,U.S. markets (U.S. export weights),2019,107.9286666666667
Tree nuts,U.S. markets (U.S. export weights),2019,104.3341166666667
U.S. agricultural exports to the world,U.S. markets (U.S. export weights),2019,105.9858333333333
U.S. merchandise exports to the world,U.S. markets (U.S. export weights),2019,106.1571083333333
Wheat,U.S. markets (U.S. export weights),2019,104.4244333333333
Wine and beer,U.S. markets (U.S. export weights),2019,106.6937583333333
Agricultural related products,U.S. suppliers (U.S. import weights),2019,106.164125
Consumer oriented,U.S. suppliers (U.S. import weights),2019,106.7637083333333
Chocolate and cocoa products,U.S. suppliers (U.S. import weights),2019,104.7340833333333
Beef and beef products,U.S. suppliers (U.S. import weights),2019,107.6682583333333
Bulk,U.S. suppliers (U.S. import weights),2019,105.6562666666666
Cocoa beans,U.S. suppliers (U.S. import weights),2019,106.33415
Cocoa paste and  butter,U.S. suppliers (U.S. import weights),2019,103.3737833333333
"Coffee, unroasted",U.S. suppliers (U.S. import weights),2019,104.9693666666667
Distilled spirits,U.S. suppliers (U.S. import weights),2019,108.4606833333333
Fish products,U.S. suppliers (U.S. import weights),2019,104.4698583333333
Forest products,U.S. suppliers (U.S. import weights),2019,105.6227333333333
Fresh and processed fruit,U.S. suppliers (U.S. import weights),2019,107.0519916666667
Fresh and processed vegetables,U.S. suppliers (U.S. import weights),2019,107.82465
Intermediates,U.S. suppliers (U.S. import weights),2019,105.7829916666667
Live animals,U.S. suppliers (U.S. import weights),2019,105.7668416666667
Oils (example soybean),U.S. suppliers (U.S. import weights),2019,105.3807416666667
Prepared and snack foods,U.S. suppliers (U.S. import weights),2019,105.6499916666667
Raw beet and cane sugar,U.S. suppliers (U.S. import weights),2019,107.61205
Rubber and allied products,U.S. suppliers (U.S. import weights),2019,99.45006000000001
"Sugars, sweeteners, beverage bases",U.S. suppliers (U.S. import weights),2019,107.3901833333333
U.S. total agricultural imports,U.S. suppliers (U.S. import weights),2019,106.100525
Wine and beer,U.S. suppliers (U.S. import weights),2019,106.9345083333333
Bulk,U.S. competitors (country export weights),2020,108.00785
Consumer oriented,U.S. competitors (country export weights),2020,105.5253775
Intermediates,U.S. competitors (country export weights),2020,105.68025
Beef and beef products,U.S. competitors (country export weights),2020,107.3735833333333
Competitor agricultural exports to the world,U.S. competitors (country export weights),2020,108.6141833333333
Competitor merchandise exports to the world,U.S. competitors (country export weights),2020,105.4811833333333
Corn,U.S. competitors (country export weights),2020,111.5689583333333
Cotton,U.S. competitors (country export weights),2020,108.6252583333333
Dairy products,U.S. competitors (country export weights),2020,104.0716483333333
Feeds and fodders,U.S. competitors (country export weights),2020,105.0559058333333
Fresh and processed fruit,U.S. competitors (country export weights),2020,106.5283166666667
Fresh and processed vegetables,U.S. competitors (country export weights),2020,104.4351733333334
Hides and skins,U.S. competitors (country export weights),2020,106.2935833333333
Juices and beverages,U.S. competitors (country export weights),2020,106.1218083333333
Pork and pork products,U.S. competitors (country export weights),2020,104.5579433333333
Poultry meat and products,U.S. competitors (country export weights),2020,106.395925
Prepared food,U.S. competitors (country export weights),2020,106.3645083333333
Rice,U.S. competitors (country export weights),2020,106.626825
Soybean and vegetable  oil,U.S. competitors (country export weights),2020,105.4175083333333
Soybeans,U.S. competitors (country export weights),2020,109.1872583333333
Soymeal,U.S. competitors (country export weights),2020,113.5261
Tobacco,U.S. competitors (country export weights),2020,111.3747333333333
Tree nuts,U.S. competitors (country export weights),2020,105.386425
Wheat,U.S. competitors (country export weights),2020,105.967025
Wine and beer,U.S. competitors (country export weights),2020,105.7317975
Agricultural related,U.S. markets (U.S. export weights),2020,107.2152416666666
Beef and beef products,U.S. markets (U.S. export weights),2020,104.7244166666667
Bulk,U.S. markets (U.S. export weights),2020,108.2809083333333
Consumer oriented,U.S. markets (U.S. export weights),2020,106.6049166666667
Corn,U.S. markets (U.S. export weights),2020,107.8173166666667
Cotton,U.S. markets (U.S. export weights),2020,114.3993416666667
Dairy products,U.S. markets (U.S. export weights),2020,109.87355
Distillers grain,U.S. markets (U.S. export weights),2020,110.0808166666666
Feeds and fodders,U.S. markets (U.S. export weights),2020,107.4269916666667
Fresh and processed fruit,U.S. markets (U.S. export weights),2020,106.2202833333333
Fresh and processed vegetables,U.S. markets (U.S. export weights),2020,105.8777583333333
